movie_id,title,imdbId,tmdbId,genres
1562,High Tension (Haute tension) (Switchblade Romance) (2003),338095,10226.0,Horror|Thriller
1563,Dear Zachary: A Letter to a Son About His Father (2008),1152758,15584.0,Documentary
1564,Open Water (2003),374102,83.0,Drama|Thriller
1565,You Can Count on Me (2000),203230,14295.0,Drama|Romance
1566,Boiler Room (2000),181984,14181.0,Crime|Drama|Thriller
1567,"Central Park Five, The (2012)",2380247,124067.0,Documentary
1568,Kung Fu Panda 2 (2011),1302011,49444.0,Action|Adventure|Animation|Children|Comedy|IMAX
1569,Meet Joe Black (1998),119643,297.0,Romance
1570,"Maze Runner, The (2014)",1790864,198663.0,Action|Mystery|Sci-Fi
1571,"Bling Ring, The (2013)",2132285,96936.0,Crime|Drama
1572,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",424774,14199.0,Action|Adventure|Children|Fantasy
1573,For the Birds (2000),248808,13930.0,Animation|Children|Comedy
1574,Wet Hot American Summer (2001),243655,2171.0,Comedy
1575,Waking Life (2001),243017,9081.0,Animation|Drama|Fantasy
1576,"Singing Detective, The (2003)",314676,30141.0,Comedy|Drama|Musical|Mystery
1577,This Is the End (2013),1245492,109414.0,Action|Comedy
1578,What Happens in Vegas... (2008),1033643,9029.0,Comedy|Romance
1579,Barefoot (2014),2355495,242042.0,Comedy|Drama|Romance
1580,Pitch Perfect 2 (2015),2848292,254470.0,Comedy
1581,Spectral (2016),2106651,324670.0,(no genres listed)
1582,American Virgin (2000),143422,60005.0,Comedy
1583,"Minus Man, The (1999)",151582,21719.0,Drama|Mystery
1584,Repo! The Genetic Opera (2008),963194,14353.0,Fantasy|Horror|Musical
1585,Planet Terror (2007),1077258,1992.0,Action|Horror|Sci-Fi
1586,Time (Shi gan) (2006),497986,25648.0,Drama|Romance
1587,Down to You (2000),186975,10472.0,Comedy|Romance
1588,Wreck-It Ralph (2012),1772341,82690.0,Animation|Comedy
1589,Take Me Home Tonight (2011),810922,50725.0,Comedy|Drama
1590,Steve Jobs (2015),2080374,321697.0,Drama
1591,"Last Stand, The (2013)",1549920,76640.0,Action|Crime|Thriller
1592,Scary Movie 4 (2006),362120,4257.0,Comedy|Horror
1593,She's Funny That Way (2015),1767372,245906.0,Comedy
1594,"Kid, The (2000)",219854,4244.0,Comedy|Fantasy
1595,Blue Jasmine (2013),2334873,160588.0,Drama
1596,"Station Agent, The (2003)",340377,2056.0,Comedy|Drama
1597,Carrie (2013),1939659,133805.0,Drama|Horror
1598,Who Am I (Kein System Ist Sicher) (2014),3042408,284427.0,Thriller
1599,Black Swan (2010),947798,44214.0,Drama|Thriller
1600,Machete Kills (Machete 2) (2013),2002718,106747.0,Action|Crime|Thriller
1601,Memories of Matsuko (Kiraware Matsuko no isshô) (2006),768120,31512.0,Comedy|Drama|Musical|Mystery
1602,Funny People (2009),1201167,20829.0,Comedy|Drama
1603,The White Helmets (2016),6073176,416211.0,Documentary|War
1604,Fly Me to the Moon (2008),486321,13956.0,Adventure|Animation|Children|IMAX
1605,"Good bye, Lenin! (2003)",301357,338.0,Comedy|Drama
1606,Youth (2015),3312830,310593.0,Drama
1607,Whatever It Takes (2000),202402,16222.0,Comedy|Romance
1608,The Punisher: Dirty Laundry (2012),2280378,120605.0,Action|Crime|Drama
1609,"Last Days of Disco, The (1998)",120728,16980.0,Comedy|Drama
1610,50 First Dates (2004),343660,1824.0,Comedy|Romance
1611,"Bigger, Stronger, Faster* (2008)",1151309,13636.0,Documentary
1612,Get Over It (2001),192071,10050.0,Comedy|Romance
1613,Keeping Mum (2005),444653,9687.0,Comedy|Crime
1614,Sex Tape (2014),1956620,225886.0,Comedy
1615,Scooby-Doo (2002),267913,9637.0,Adventure|Children|Comedy|Fantasy|Mystery
1616,I Heart Huckabees (2004),356721,1599.0,Comedy
1617,"Orphanage, The (Orfanato, El) (2007)",464141,6537.0,Drama|Horror|Mystery|Thriller
1618,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",1216487,24253.0,Action|Crime|Drama|Mystery|Thriller
1619,Stuck in Love (2012),2205697,111969.0,Comedy|Drama|Romance
1620,The Bélier Family (2014),3547740,304410.0,Comedy
1621,"Weather Man, The (2005)",384680,6963.0,Comedy|Drama
1622,Guardians (2016),4600952,354556.0,(no genres listed)
1623,Deuce Bigalow: Male Gigolo (1999),205000,10402.0,Comedy
1624,Kick-Ass 2 (2013),1650554,59859.0,Action|Comedy|Crime
1625,Pumpkin (2002),265591,9719.0,Comedy|Drama|Romance
1626,Paul Blart: Mall Cop (2009),1114740,14560.0,Action|Comedy|Crime
1627,Driven (2001),132245,10477.0,Action|Thriller
1628,Terminator Genisys (2015),1340138,87101.0,Action|Adventure|Sci-Fi|Thriller
1629,Dudley Do-Right (1999),160236,17709.0,Children|Comedy
1630,"Mortal Instruments: City of Bones, The (2013)",1538403,123553.0,Action|Adventure|Drama|IMAX
1631,Idle Hands (1999),138510,6552.0,Comedy|Horror
1632,Laurel Canyon (2002),298408,13819.0,Drama
1633,Joy Ride (2001),206314,10866.0,Adventure|Thriller
1634,Dawn of the Dead (2004),363547,924.0,Action|Drama|Horror|Thriller
1635,"Luzhin Defence, The (2000)",211492,52654.0,Drama|Romance
1636,Let Me In (2010),1228987,41402.0,Drama|Horror|Mystery
1637,Step Brothers (2008),838283,12133.0,Comedy
1638,Shallow Hal (2001),256380,9889.0,Comedy|Fantasy|Romance
1639,Pokémon: The First Movie (1998),190641,10228.0,Adventure|Animation|Children|Fantasy|Sci-Fi
1640,Against the Ropes (2004),312329,8842.0,Comedy|Drama
1641,"Hours, The (2002)",274558,590.0,Drama|Romance
1642,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",1905041,82992.0,Action|Crime|Thriller|IMAX
1643,Barbershop (2002),303714,10611.0,Comedy
1644,White Oleander (2002),283139,10994.0,Drama
1645,Spring Breakers (2013),2101441,122081.0,Comedy|Crime|Drama
1646,Transamerica (2005),407265,546.0,Adventure|Comedy|Drama
1647,"Nest, The (Nid de Guêpes) (2002)",280990,22156.0,Action|Crime|Thriller
1648,Boat Trip (2003),285462,9557.0,Comedy
1649,My Scientology Movie (2016),5111874,359871.0,Documentary
1650,Scary Movie 3 (2003),306047,4256.0,Comedy|Horror
1651,The Drop (2014),1600196,154400.0,Crime|Drama|Thriller
1652,Silent Hill (2006),384537,588.0,Fantasy|Horror|Thriller
1653,"Reader, The (2008)",976051,8055.0,Drama|Romance
1654,Live Free or Die Hard (2007),337978,1571.0,Action|Adventure|Crime|Thriller
1655,"Family, The (2013)",2404311,112205.0,Action|Comedy|Crime
1656,So Close (Chik Yeung Tin Sai) (2002),300620,15136.0,Action|Comedy|Romance|Thriller
1657,Dawn of the Planet of the Apes (2014),2103281,119450.0,Sci-Fi
1658,Two Hands (1999),145547,13428.0,Comedy|Crime|Thriller
1659,Detention (2012),1701990,68684.0,Comedy|Horror
1660,Before Sunset (2004),381681,80.0,Drama|Romance
1661,Precious (2009),929632,25793.0,Drama
1662,Amy's O (a.k.a. Amy's Orgasm) (2001),280424,26942.0,Comedy|Romance
1663,"Secret of Kells, The (2009)",485601,26963.0,Animation|Fantasy
1664,"Recruit, The (2003)",292506,1647.0,Action|Thriller
1665,"Christmas Carol, A (2009)",1067106,17979.0,Animation|Children|Drama|Fantasy|IMAX
1666,Brüno (Bruno) (2009),889583,18480.0,Comedy
1667,Trainwreck (2015),3152624,271718.0,Comedy|Romance
1668,"Odd Couple II, The (1998)",120773,27472.0,Comedy
1669,Along Came a Spider (2001),164334,2043.0,Action|Crime|Mystery|Thriller
1670,Unknown (2011),1401152,48138.0,Drama|Mystery|Thriller
1671,Sweet November (2001),230838,1921.0,Drama|Romance
1672,Total Recall (2012),1386703,64635.0,Action|Sci-Fi|Thriller
1673,After.Life (2009),838247,36419.0,Drama|Horror|Thriller
1674,Citizenfour (2014),4044364,293310.0,Documentary
1675,They Came Together (2014),2398249,180296.0,Comedy|Romance
1676,Happy Feet Two (2011),1402488,65759.0,Animation|Children|Comedy|IMAX
1677,"Amityville Horror, The (2005)",384806,10065.0,Horror|Thriller
1678,"Host, The (Gwoemul) (2006)",468492,1255.0,Comedy|Drama|Horror|Sci-Fi|Thriller
1679,Miss Representation (2011),1784538,77801.0,Documentary
1680,Whale Rider (2002),298228,1088.0,Drama
1681,Death at a Funeral (2010),1321509,34803.0,Comedy
1682,"Manchurian Candidate, The (2004)",368008,14462.0,Thriller
1683,"Nightmare on Elm Street, A (2010)",1179056,23437.0,Fantasy|Horror|Thriller
1684,"Illusionist, The (L'illusionniste) (2010)",775489,41201.0,Animation
1685,Maid in Manhattan (2002),252076,7303.0,Comedy|Romance
1686,[REC] (2007),1038988,8329.0,Drama|Horror|Thriller
1687,Mr. Nobody (2009),485947,31011.0,Drama|Fantasy|Romance|Sci-Fi
1688,Hollywoodland (2006),427969,1249.0,Crime|Drama|Mystery|Thriller
1689,Mickey Blue Eyes (1999),130121,10154.0,Comedy|Romance
1690,"Rage: Carrie 2, The (1999)",144814,7341.0,Horror
1691,Paranormal Activity 3 (2011),1778304,72571.0,Horror
1692,Fast Food Nation (2006),460792,8324.0,Drama
1693,Very Bad Things (1998),124198,10029.0,Comedy|Crime
1694,"Idiots, The (Idioterne) (1998)",154421,452.0,Comedy|Drama
1695,Lost & Found (1999),120836,39964.0,Comedy|Romance
1696,Super 8 (2011),1650062,37686.0,Mystery|Sci-Fi|Thriller|IMAX
1697,Animal Kingdom (2010),1313092,44629.0,Crime|Drama
1698,Stigmata (1999),145531,10307.0,Drama|Thriller
1699,Freedom Writers (2007),463998,1646.0,Drama
1700,From Hell (2001),120681,768.0,Crime|Horror|Mystery|Thriller
1701,"Paris, I Love You (Paris, je t'aime) (2006)",401711,2266.0,Romance
1702,Step Into Liquid (2002),308508,15292.0,Documentary
1703,Miami Vice (2006),430357,82.0,Action|Crime|Drama|Thriller
1704,Bachelorette (2012),1920849,84174.0,Comedy
1705,Ender's Game (2013),1731141,80274.0,Action|Adventure|Sci-Fi|IMAX
1706,True Grit (2010),1403865,44264.0,Western
1707,Land of the Lost (2009),457400,18162.0,Action|Adventure|Comedy|Sci-Fi
1708,RV (2006),449089,9530.0,Adventure|Children|Comedy
1709,Cirque du Freak: The Vampire's Assistant (2009),450405,24418.0,Action|Adventure|Comedy|Fantasy|Horror|Thriller
1710,"Wave, The (Welle, Die) (2008)",1063669,7735.0,Drama
1711,"Upside of Anger, The (2005)",365885,11354.0,Comedy|Drama|Romance
1712,Perfect Stranger (2007),457433,7183.0,Crime|Drama|Mystery|Thriller
1713,"Bank Job, The (2008)",200465,8848.0,Action|Crime|Thriller
1714,Bobby (2006),308055,10741.0,Drama
1715,Jersey Girl (2004),300051,9541.0,Comedy|Drama|Romance
1716,Ali (2001),248667,8489.0,Drama
1717,Romeo Must Die (2000),165929,2085.0,Action|Crime|Romance|Thriller
1718,Simply Irresistible (1999),145893,16172.0,Comedy|Romance
1719,Sixty Six (2006),493450,31082.0,Comedy|Drama
1720,Mama (2013),2023587,132232.0,Horror
1721,Florence Foster Jenkins (2016),4136084,315664.0,Comedy|Drama
1722,Curious George (2006),381971,9975.0,Adventure|Animation|Children|Comedy
1723,Life (1999),123964,6522.0,Comedy|Crime|Drama
1724,My Life Without Me (2003),314412,20.0,Drama|Romance
1725,Mr. Brooks (2007),780571,3432.0,Crime|Drama|Thriller
1726,Devils on the Doorstep (Guizi lai le) (2000),245929,25838.0,Drama|War
1727,"American, The (2010)",1440728,27579.0,Drama|Thriller
1728,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),245674,9378.0,Horror|Thriller
1729,Shutter (2004),440803,17111.0,Fantasy|Horror|Mystery|Thriller
1730,Death Proof (2007),1028528,1991.0,Action|Adventure|Crime|Horror|Thriller
1731,"Butterfly, The (Papillon, Le) (2002)",329485,45699.0,Comedy|Drama
1732,Swiss Army Man (2016),4034354,347031.0,Comedy|Drama|Romance
1733,Contagion (2011),1598778,39538.0,Sci-Fi|Thriller|IMAX
1734,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",311429,8698.0,Action|Fantasy|Sci-Fi
1735,"Siege, The (1998)",133952,9882.0,Action|Thriller
1736,"Foot Fist Way, The (2006)",492619,13484.0,Comedy
1737,Oculus (2013),2388715,157547.0,Horror
1738,Impostor (2002),160399,4965.0,Action|Drama|Sci-Fi|Thriller
1739,Ip Man (2008),1220719,14756.0,Action|Drama|War
1740,Revolver (2005),365686,10851.0,Crime|Drama|Thriller
1741,Money Monster (2016),2241351,303858.0,Drama|Thriller
1742,Vertical Limit (2000),190865,11678.0,Action|Adventure
1743,Before Night Falls (2000),247196,5001.0,Drama
1744,Super Troopers (2001),247745,39939.0,Comedy|Crime|Mystery
1745,The Machinist (2004),361862,4553.0,Drama|Mystery|Thriller
1746,Wall Street: Money Never Sleeps (2010),1027718,33909.0,Drama
1747,Fish Tank (2009),1232776,24469.0,Drama
1748,"Home of Dark Butterflies, The (Tummien perhosten koti) (2008)",997188,20548.0,Drama
1749,Corky Romano (2001),250310,17708.0,Comedy|Crime
1750,Snake Eyes (1998),120832,8688.0,Action|Crime|Mystery|Thriller
1751,Muppets From Space (1999),158811,10208.0,Children|Comedy
1752,Four Brothers (2005),430105,8292.0,Action|Crime|Drama
1753,In the Cut (2003),199626,10944.0,Crime|Drama|Mystery|Romance|Thriller
1754,This Is 40 (2012),1758830,89492.0,Drama
1755,Friends with Benefits (2011),1632708,50544.0,Comedy|Romance
1756,Made of Honor (2008),866439,10761.0,Comedy|Romance
1757,"Cabin in the Woods, The (2012)",1259521,22970.0,Comedy|Horror|Sci-Fi|Thriller
1758,"Thirteenth Floor, The (1999)",139809,1090.0,Drama|Sci-Fi|Thriller
1759,Elizabeth I (2005),465326,11788.0,Drama
1760,"Kings of Summer, The (2013)",2179116,156700.0,Comedy
1761,"Hammer, The (2007)",814130,14014.0,Comedy
1762,"Education, An (2009)",1174732,24684.0,Drama|Romance
1763,Taxi 2 (2000),183869,2332.0,Action|Comedy
1764,Lakeview Terrace (2008),947802,13279.0,Drama|Thriller
1765,Bernie (2011),1704573,92591.0,Comedy|Crime|Drama
1766,Wild Hogs (2007),486946,11199.0,Adventure|Comedy
1767,"Happy, Texas (1999)",162360,24066.0,Comedy
1768,Dreamgirls (2006),443489,1125.0,Drama|Musical
1769,"Brothers Bloom, The (2008)",844286,21755.0,Adventure|Comedy|Crime|Romance
1770,"Sound of Thunder, A (2005)",318081,10077.0,Action|Adventure|Drama|Sci-Fi|Thriller
1771,"Mothman Prophecies, The (2002)",265349,2637.0,Drama|Fantasy|Horror|Mystery|Thriller
1772,Walk the Line (2005),358273,69.0,Drama|Musical|Romance
1773,Pirates of Silicon Valley (1999),168122,3293.0,Documentary|Drama
1774,Selma (2014),1020072,273895.0,Drama
1775,Dear John (2010),989757,22971.0,Drama|Romance|War
1776,Antichrist (2009),870984,17609.0,Drama|Fantasy
1777,Jackie (2016),1619029,376866.0,Drama
1778,We Are Marshall (2006),758794,11170.0,Drama
1779,JCVD (2008),1130988,13672.0,Action|Drama|Thriller
1780,Supernova (2000),134983,10384.0,Adventure|Sci-Fi|Thriller
1781,Godzilla (2014),831387,124905.0,Action|Adventure|Sci-Fi|IMAX
1782,Nymphomaniac: Volume II (2013),2382009,249397.0,Drama|Mystery
1783,Barney's Version (2010),1423894,46829.0,Drama
1784,Black Snake Moan (2006),462200,7874.0,Drama
1785,"Astronaut's Wife, The (1999)",138304,2900.0,Horror|Sci-Fi|Thriller
1786,This Is Where I Leave You (2014),1371150,239678.0,Comedy|Drama
1787,13 Assassins (Jûsan-nin no shikaku) (2010),1436045,58857.0,Action
1788,Disturbing Behavior (1998),134619,9424.0,Horror|Thriller
1789,Stepmom (1998),120686,9441.0,Drama
1790,My Love (2006),874952,104522.0,Animation|Drama
1791,Hot Girls Wanted (2015),4382552,318256.0,Documentary
1792,Heavy Metal 2000 (2000),119273,16225.0,Action|Adventure|Animation|Fantasy|Sci-Fi
1793,"Town, The (2010)",840361,23168.0,Crime|Drama|Thriller
1794,"World Is Not Enough, The (1999)",143145,36643.0,Action|Adventure|Thriller
1795,Crank (2006),479884,1948.0,Action|Thriller
1796,"Green Hornet, The (2011)",990407,40805.0,Action|Comedy|Crime|Fantasy|Thriller|IMAX
1797,Waltz with Bashir (Vals im Bashir) (2008),1185616,8885.0,Animation|Documentary|Drama|War
1798,"Comedians of Comedy, The (2005)",451021,16452.0,Comedy|Documentary
1799,Need for Speed (2014),2369135,136797.0,Action|Crime|Drama|IMAX
1800,Conversations with Other Women (2005),435623,15624.0,Comedy|Drama|Romance
1801,All About My Mother (Todo sobre mi madre) (1999),185125,99.0,Drama
1802,Lara Croft Tomb Raider: The Cradle of Life (2003),325703,1996.0,Action|Adventure|Comedy|Romance|Thriller
1803,Quills (2000),180073,10876.0,Drama|Romance
1804,"Judge, The (2014)",1872194,205587.0,Drama
1805,Birdemic: Shock and Terror (2010),1316037,40016.0,Romance|Thriller
1806,Allegiant: Part 1 (2016),3410834,262504.0,Adventure|Sci-Fi
1807,Louis C.K.: Shameless (2007),927619,24447.0,Comedy
1808,My Giant (1998),120765,47881.0,Comedy
1809,"Merchant of Venice, The (2004)",379889,11162.0,Drama
1810,My Super Ex-Girlfriend (2006),465624,4474.0,Comedy|Fantasy|Romance
1811,First Daughter (2004),361620,13969.0,Comedy|Romance
1812,Meet the Robinsons (2007),396555,1267.0,Action|Adventure|Animation|Children|Comedy|Sci-Fi
1813,Hope Floats (1998),119313,9715.0,Comedy|Drama|Romance
1814,About Elly (Darbareye Elly) (2009),1360860,37181.0,Drama|Mystery
1815,Madagascar: Escape 2 Africa (2008),479952,10527.0,Action|Adventure|Animation|Children|Comedy|IMAX
1816,"Invention of Lying, The (2009)",1058017,23082.0,Comedy
1817,Elysium (2013),1535108,68724.0,Action|Drama|Sci-Fi|IMAX
1818,Big Stan (2007),490086,13161.0,Comedy
1819,"Dictator, The (2012)",1645170,76493.0,Comedy
1820,Lights Out (2016),4786282,345911.0,Horror
1821,"Grandmaster, The (Yi dai zong shi) (2013)",1462900,44865.0,Action|Drama|IMAX
1822,"Object of My Affection, The (1998)",120772,17127.0,Comedy|Romance
1823,Mistaken for Strangers (2013),2737310,173455.0,Comedy|Documentary
1824,Lions For Lambs (2007),891527,4515.0,Drama|Thriller|War
1825,"Cat in the Hat, The (2003)",312528,10588.0,Children|Comedy
1826,Room (2015),3170832,264644.0,Drama
1827,Ixcanul Volcano (2015),4135844,320001.0,(no genres listed)
1828,Freddy Got Fingered (2001),240515,13166.0,Comedy
1829,Exodus: Gods and Kings (2014),1528100,147441.0,Action|Adventure|Drama
1830,"House Bunny, The (2008)",852713,12620.0,Comedy
1831,Duplex (2003),266489,7288.0,Comedy|Crime
1832,"Punisher, The (2004)",330793,7220.0,Action|Crime|Thriller
1833,Blue Is the Warmest Color (La vie d'Adèle) (2013),2278871,152584.0,Drama|Romance
1834,Robots (2005),358082,9928.0,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
1835,Lee Daniels' The Butler (2013),1327773,132363.0,Drama
1836,Open Season (2006),400717,7484.0,Adventure|Animation|Children|Comedy|IMAX
1837,Metropia (2009),985058,36800.0,Animation|Sci-Fi
1838,My Best Friend's Girl (2008),1046163,13596.0,Comedy|Romance
1839,RoboCop (2014),1234721,97020.0,Action|Crime|Sci-Fi|IMAX
1840,Eragon (2006),449010,2486.0,Action|Adventure|Fantasy
1841,Outfoxed: Rupert Murdoch's War on Journalism (2004),418038,13372.0,Documentary
1842,Sound City (2013),2306745,157117.0,Documentary
1843,"Straight Story, The (1999)",166896,404.0,Adventure|Drama
1844,"Girl Next Door, The (1999)",189553,45042.0,Documentary
1845,Trailer Park Boys: Don't Legalize It (2014),3244992,257451.0,Comedy|Crime|Drama
1846,Sing (2016),3470600,335797.0,Animation|Children|Comedy
1847,Water for Elephants (2011),1067583,55787.0,Drama|Romance
1848,Munich (2005),408306,612.0,Action|Crime|Drama|Thriller
1849,"Tao of Steve, The (2000)",234853,20438.0,Comedy
1850,Jim Jefferies: Fully Functional (EPIX) (2012),2274356,146837.0,Comedy
1851,Zero Days (2016),5446858,380808.0,Documentary
1852,"Food, Inc. (2008)",1286537,18570.0,Documentary
1853,Tears of the Sun (2003),314353,9567.0,Action|Drama|Thriller
1854,Mean Girls (2004),377092,10625.0,Comedy
1855,Monster House (2006),385880,9297.0,Animation|Children|Fantasy|Mystery
1856,Seed of Chucky (Child's Play 5) (2004),387575,11249.0,Comedy|Horror
1857,Uptown Girls (2003),263757,14926.0,Comedy
1858,Black Dog (1998),120610,18316.0,Action|Thriller
1859,"Prophecy II, The (1998)",118643,9033.0,Horror
1860,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",286244,9662.0,Animation|Comedy|Fantasy
1861,Rated X (2000),201776,27859.0,Drama
1862,Desperate Measures (1998),118966,9458.0,Crime|Drama|Thriller
1863,Saw VII 3D - The Final Chapter (2010),1477076,41439.0,Horror|Mystery|Thriller
1864,"Girl, Interrupted (1999)",172493,3558.0,Drama
1865,Deepwater Horizon (2016),1860357,296524.0,Drama
1866,Zelary (2003),288330,19765.0,Drama|Romance
1867,"Sisterhood of the Traveling Pants, The (2005)",403508,9779.0,Adventure|Comedy|Drama
1868,"Yes Men Fix the World, The (2009)",1352852,18489.0,Documentary
1869,Death on the Staircase (Soupçons) (2004),388644,89049.0,Crime|Documentary
1870,Nerve (2016),3531824,328387.0,Drama|Thriller
1871,Brooklyn (2015),2381111,167073.0,Drama|Romance
1872,Half Baked (1998),120693,9490.0,Comedy
1873,Enemy at the Gates (2001),215750,853.0,Drama|War
1874,The Way (2010),1441912,59468.0,Adventure|Comedy|Drama
1875,9th Company (2005),417397,14097.0,Action|Drama|War
1876,Beowulf (2007),442933,2310.0,Action|Adventure|Animation|Fantasy|IMAX
1877,Shadow Magic (2000),238588,68894.0,Drama|Romance
1878,Mongol (2007),416044,12246.0,Drama|War
1879,"Adventures of Pluto Nash, The (2002)",180052,11692.0,Action|Adventure|Comedy|Sci-Fi
1880,Transformers: Revenge of the Fallen (2009),1055369,8373.0,Action|Adventure|Sci-Fi|IMAX
1881,Frankenweenie (2012),1142977,62214.0,Animation|Comedy|Horror|IMAX
1882,Shaolin Soccer (Siu lam juk kau) (2001),286112,11770.0,Action|Comedy
1883,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),250223,2899.0,Adventure|Comedy|Fantasy
1884,Capturing the Friedmans (2003),342172,2260.0,Documentary
1885,Get Him to the Greek (2010),1226229,32823.0,Comedy
1886,American Hustle (2013),1800241,168672.0,Crime|Drama
1887,Bring It On (2000),204946,1588.0,Comedy
1888,Marvel One-Shot: Agent Carter (2013),3067038,211387.0,Action|Adventure|Fantasy|Sci-Fi
1889,Snow Falling on Cedars (1999),120834,10219.0,Drama
1890,Predestination (2014),2397535,206487.0,Action|Mystery|Sci-Fi|Thriller
1891,Only God Forgives (2013),1602613,77987.0,Drama|Thriller
1892,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",216800,47943.0,Drama|Thriller
1893,My Boss's Daughter (2003),270980,2830.0,Comedy|Romance
1894,The Night Manager (2016),1399664,385965.0,Crime|Drama|Mystery|Thriller
1895,Until the Light Takes Us (2008),1014809,36124.0,Documentary
1896,Nico and Dani (Krámpack) (2000),250478,12806.0,Comedy|Drama|Romance
1897,"Place Promised in Our Early Days, The (Kumo no mukô, yakusoku no basho) (2004)",381348,12924.0,Animation|Drama|Romance|Sci-Fi|War
1898,Love and Other Drugs (2010),758752,43347.0,Comedy|Drama|Romance
1899,What Time Is It There? (Ni neibian jidian) (2001),269746,24166.0,Drama
1900,"Guy Thing, A (2003)",295289,9582.0,Comedy|Romance
1901,It Follows (2014),3235888,270303.0,Horror
1902,High School Musical (2006),475293,10947.0,Children|Comedy|Drama|Musical|Romance
1903,"Ugly Truth, The (2009)",1142988,20943.0,Comedy|Drama|Romance
1904,Joe Somebody (2001),279889,12312.0,Comedy|Drama|Romance
1905,Crossroads (2002),275022,17130.0,Comedy|Musical|Romance
1906,"Double, The (2013)",1825157,146015.0,Comedy|Drama|Thriller
1907,Windtalkers (2002),245562,12100.0,Action|Drama|War
1908,My Summer of Love (2004),382189,9709.0,Drama|Romance
1909,God Help the Girl (2014),2141751,245859.0,Drama|Musical|Romance
1910,Underworld: Blood Wars (2016),3717252,346672.0,Action|Horror
1911,Torque (2004),329691,10718.0,Action|Crime
1912,AVP: Alien vs. Predator (2004),370263,395.0,Action|Horror|Sci-Fi|Thriller
1913,"Business of Strangers, The (2001)",270259,31064.0,Action|Drama|Thriller
1914,Red Cliff (Chi bi) (2008),425637,12289.0,Action|Adventure|Drama|War
1915,"Replacement Killers, The (1998)",120008,11702.0,Action|Crime|Thriller
1916,In the Mood For Love (Fa yeung nin wa) (2000),118694,843.0,Drama|Romance
1917,Café Society (2016),4513674,339397.0,Comedy|Drama|Romance
1918,Russian Dolls (Les poupées russes) (2005),409184,1826.0,Comedy|Romance
1919,Liam (2000),255321,48834.0,Drama
1920,"Way, Way Back, The (2013)",1727388,147773.0,Comedy|Drama
1921,Greenberg (2010),1234654,27583.0,Comedy|Drama
1922,Nanny McPhee (2005),396752,11283.0,Children|Comedy|Fantasy
1923,State and Main (2000),120202,21991.0,Comedy|Drama
1924,MirrorMask (2005),366780,14517.0,Adventure|Children|Drama|Fantasy
1925,"Quiet American, The (2002)",258068,8198.0,Drama|Thriller|War
1926,The Bronze (2015),3859304,308453.0,Comedy|Drama
1927,The Founder (2016),4276820,310307.0,Drama
1928,Hansel & Gretel (2007),1002567,25597.0,Drama|Fantasy|Horror|Mystery|Thriller
1929,Valentine (2001),242998,10984.0,Horror|Mystery
1930,Shooter (2007),822854,7485.0,Action|Drama|Thriller
1931,Wild Target (2010),1235189,44147.0,Comedy|Drama|Romance|Thriller
1932,It's Kind of a Funny Story (2010),804497,43923.0,Comedy|Drama
1933,Confessions of a Dangerous Mind (2002),290538,4912.0,Comedy|Crime|Drama|Thriller
1934,In the Bedroom (2001),247425,1999.0,Drama
1935,Murderball (2005),436613,14278.0,Documentary
1936,Hoodwinked Too! Hood vs. Evil (2011),844993,57089.0,Animation|Comedy
1937,Spanglish (2004),371246,2539.0,Comedy|Drama|Romance
1938,Miss Congeniality (2000),212346,1493.0,Comedy|Crime
1939,Blue Streak (1999),181316,11001.0,Comedy
1940,The Great Wall (2016),2034800,311324.0,Action|Adventure|Thriller
1941,Simone (S1m0ne) (2002),258153,9296.0,Comedy|Drama|Fantasy|Sci-Fi
1942,"Mod Squad, The (1999)",120757,16379.0,Action|Crime
1943,Rigor Mortis (Geung si) (2013),2771800,210911.0,Action|Drama|Horror
1944,Hush (1998),118744,17941.0,Thriller
1945,Bulletproof Monk (2003),245803,11817.0,Action|Adventure|Sci-Fi
1946,Scratch (2001),143861,18984.0,Documentary
1947,District 13 (Banlieue 13) (2004),414852,10045.0,Action|Crime|Sci-Fi
1948,"No. 1 Ladies' Detective Agency, The (2008)",874957,,Comedy|Crime|Mystery
1949,Pitch Perfect (2012),1981677,114150.0,Comedy|Musical
1950,Lost in La Mancha (2002),308514,21189.0,Documentary
1951,3 Idiots (2009),1187043,20453.0,Comedy|Drama|Romance
1952,Firewall (2006),408345,9754.0,Crime|Drama|Thriller
1953,Wrath of the Titans (2012),1646987,57165.0,Action|Adventure|Fantasy|IMAX
1954,Foxcatcher (2014),1100089,87492.0,Drama
1955,"Campaign, The (2012)",1790886,77953.0,Comedy
1956,"Deep End of the Ocean, The (1999)",120646,30943.0,Drama
1957,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",313196,542.0,Drama|Romance
